Date,AAPL,MSFT,GOOGL,AMZN,TSLA,JNJ,JPM,NVDA,META,XOM
2020-07-15,94.99545288085938,199.32012939453125,75.39185333251953,150.44349670410156,103.06732940673828,128.63949584960938,87.2068862915039,10.193650245666504,238.96900939941406,35.56153869628906
2020-07-16,93.8265609741211,195.372802734375,75.29444885253906,149.9949951171875,100.04266357421875,129.49851989746094,87.45172119140625,10.101455688476562,239.6154327392578,35.282657623291016
2020-07-17,93.63699340820312,194.37640380859375,75.3903579711914,148.09849548339844,100.05599975585938,129.5852813720703,85.83401489257812,10.167986869812012,240.70945739746094,34.677085876464844
2020-07-20,95.61028289794922,202.73092651367188,77.7258529663086,159.8419952392578,109.53333282470703,129.80218505859375,85.08200073242188,10.476219177246094,244.0809326171875,33.86433792114258
2020-07-21,94.29071044921875,200.0003662109375,77.33221435546875,156.9145050048828,104.55733489990234,129.92364501953125,86.92706298828125,10.294569969177246,240.4309844970703,35.577476501464844
2020-07-22,94.55558013916016,202.87461853027344,77.77605438232422,154.99549865722656,106.15533447265625,130.157958984375,86.2974624633789,10.404455184936523,238.5612335205078,34.74879837036133
2020-07-23,90.25175476074219,194.0506134033203,75.38539123535156,149.32749938964844,100.87133026123047,129.8109130859375,86.55103302001953,10.096470832824707,231.33091735839844,34.82050704956055
2020-07-24,90.02818298339844,192.86265563964844,74.9609375,150.44549560546875,94.46666717529297,128.51805114746094,85.9389419555664,10.161006927490234,229.45123291015625,34.605369567871094
2020-07-27,92.16184997558594,195.30575561523438,76.01560974121094,152.760498046875,102.63999938964844,127.70246887207031,84.73223876953125,10.387263298034668,232.2259979248047,35.11532974243164
2020-07-28,90.64788818359375,193.55247497558594,74.73429107666016,150.01649475097656,98.43267059326172,127.3987808227539,85.09949493408203,10.181938171386719,228.8644256591797,34.70098876953125
2020-07-29,92.38545989990234,195.50697326660156,75.72136688232422,151.67649841308594,99.94066619873047,127.14714813232422,87.16313934326172,10.43111515045166,232.0171356201172,35.08345031738281
2020-07-30,93.50330352783203,195.3536834716797,76.4599609375,152.593994140625,99.16600036621094,127.40743255615234,84.83716583251953,10.579130172729492,233.22052001953125,33.36234664916992
2020-07-31,103.29206085205078,196.4171600341797,73.95397186279297,158.23399353027344,95.38400268554688,126.47036743164062,84.50486755371094,10.579877853393555,252.28591918945312,33.52968215942383
2020-08-03,105.89476776123047,207.46385192871094,73.6960220336914,155.59449768066406,99.0,127.8499755859375,84.03267669677734,10.974079132080078,250.5852813720703,33.665130615234375
